,basket,next_product,proba
3104,"{'GNOCCHI', 'PESCE'}","{'TORTELLINI', 'RISO'}",1.0
10701,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'PASTA', 'RISO'}",1.0
10703,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'PASTA'}",1.0
7748,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI'}","{'LEGUMI', 'PIZZA'}",1.0
3099,"{'GNOCCHI', 'PESCE'}",{'TORTELLINI'},1.0
3088,"{'CARNE', 'GNOCCHI', 'PESCE', 'RISO'}","{'TORTELLINI', 'VERDURE'}",1.0
7749,"{'GNOCCHI', 'CARNE', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}","{'TORTELLINI', 'LEGUMI'}",1.0
3097,"{'GNOCCHI', 'PESCE', 'CARNE', 'TORTELLINI', 'RISO'}",{'VERDURE'},1.0
10710,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}",{'PASTA'},1.0
7750,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}","{'CARNE', 'LEGUMI'}",1.0
3094,"{'VERDURE', 'PESCE', 'GNOCCHI', 'TORTELLINI', 'RISO'}",{'CARNE'},1.0
3093,"{'VERDURE', 'PESCE', 'GNOCCHI', 'CARNE', 'RISO'}",{'TORTELLINI'},1.0
3092,"{'VERDURE', 'PESCE', 'GNOCCHI', 'CARNE', 'TORTELLINI'}",{'RISO'},1.0
10712,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}",{'RISO'},1.0
10713,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO', 'PASTA'}",{'TORTELLINI'},1.0
3110,"{'GNOCCHI', 'PESCE', 'RISO'}",{'TORTELLINI'},1.0
3111,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'GNOCCHI'},1.0
10685,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",{'PASTA'},1.0
7747,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}","{'LEGUMI', 'RISO'}",1.0
7740,"{'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'CARNE', 'RISO'}",1.0
7741,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'PIZZA'}",1.0
10677,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'PASTA', 'PIZZA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI'}",1.0
3129,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}",{'CARNE'},1.0
7742,"{'GNOCCHI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'CARNE', 'TORTELLINI'}",1.0
10678,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'PASTA', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}",1.0
3126,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'GNOCCHI'},1.0
7743,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'GNOCCHI', 'RISO'}",1.0
10679,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",1.0
3123,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'GNOCCHI'}",1.0
10681,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",{'PIZZA'},1.0
3121,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}",{'VERDURE'},1.0
7744,"{'CARNE', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'PIZZA', 'GNOCCHI'}",1.0
7745,"{'CARNE', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'GNOCCHI'}",1.0
3118,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}",{'GNOCCHI'},1.0
7746,"{'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'CARNE', 'GNOCCHI'}",1.0
10683,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'PIZZA'}",{'CARNE'},1.0
3115,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'VERDURE', 'GNOCCHI'}",1.0
10684,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'PIZZA'}",{'VERDURE'},1.0
7751,"{'CARNE', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}","{'LEGUMI', 'GNOCCHI'}",1.0
3087,"{'CARNE', 'TORTELLINI', 'GNOCCHI', 'PESCE'}","{'VERDURE', 'RISO'}",1.0
8325,"{'TORTELLINI', 'VERDURE', 'PIZZA', 'GNOCCHI'}","{'CARNE', 'LEGUMI', 'PASTA', 'RISO'}",1.0
3053,"{'CARNE', 'GNOCCHI', 'PESCE', 'RISO'}",{'VERDURE'},1.0
3062,"{'TORTELLINI', 'PESCE', 'VERDURE', 'GNOCCHI'}",{'RISO'},1.0
7755,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI'}",1.0
10755,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}","{'CARNE', 'RISO'}",1.0
10756,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'TORTELLINI'}",1.0
3058,"{'PESCE', 'VERDURE', 'GNOCCHI'}","{'TORTELLINI', 'RISO'}",1.0
10757,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'PASTA', 'RISO'}",1.0
3056,"{'PESCE', 'VERDURE', 'GNOCCHI'}",{'TORTELLINI'},1.0
10758,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'PASTA'}",1.0
10759,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'PASTA'}",1.0
10761,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'RISO'}","{'TORTELLINI', 'GNOCCHI'}",1.0
10723,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'RISO'}",1.0
3051,"{'PESCE', 'VERDURE', 'GNOCCHI', 'RISO'}",{'CARNE'},1.0
3050,"{'CARNE', 'PESCE', 'VERDURE', 'GNOCCHI'}",{'RISO'},1.0
7756,"{'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
10763,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'GNOCCHI', 'PASTA'}",1.0
3047,"{'CARNE', 'GNOCCHI', 'PESCE'}","{'VERDURE', 'RISO'}",1.0
7757,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",1.0
3045,"{'PESCE', 'VERDURE', 'GNOCCHI'}","{'CARNE', 'RISO'}",1.0
7758,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}",{'RISO'},1.0
7759,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'PIZZA'},1.0
3063,"{'PESCE', 'VERDURE', 'GNOCCHI', 'RISO'}",{'TORTELLINI'},1.0
10743,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'TORTELLINI', 'GNOCCHI', 'PASTA'}",1.0
7754,"{'GNOCCHI', 'CARNE', 'RISO', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI'}",1.0
10740,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'PASTA'}",1.0
10724,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI'}",1.0
10726,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'TORTELLINI', 'GNOCCHI'}",1.0
3083,"{'PESCE', 'VERDURE', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI'}",1.0
3082,"{'TORTELLINI', 'PESCE', 'VERDURE', 'GNOCCHI'}","{'CARNE', 'RISO'}",1.0
3081,"{'CARNE', 'PESCE', 'VERDURE', 'GNOCCHI'}","{'TORTELLINI', 'RISO'}",1.0
7752,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'LEGUMI', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'RISO'}",1.0
10729,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",{'RISO'},1.0
10730,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}",{'TORTELLINI'},1.0
3077,"{'CARNE', 'GNOCCHI', 'PESCE'}","{'TORTELLINI', 'VERDURE', 'RISO'}",1.0
10731,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}",{'CARNE'},1.0
3075,"{'PESCE', 'VERDURE', 'GNOCCHI'}","{'CARNE', 'TORTELLINI', 'RISO'}",1.0
10732,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}",{'GNOCCHI'},1.0
3073,"{'CARNE', 'TORTELLINI', 'GNOCCHI', 'PESCE'}",{'VERDURE'},1.0
3072,"{'TORTELLINI', 'PESCE', 'VERDURE', 'GNOCCHI'}",{'CARNE'},1.0
3071,"{'CARNE', 'PESCE', 'VERDURE', 'GNOCCHI'}",{'TORTELLINI'},1.0
7753,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI'}","{'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",1.0
3069,"{'CARNE', 'GNOCCHI', 'PESCE'}","{'TORTELLINI', 'VERDURE'}",1.0
3068,"{'PESCE', 'VERDURE', 'GNOCCHI'}","{'CARNE', 'TORTELLINI'}",1.0
10739,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'PASTA', 'RISO'}",1.0
10674,"{'VERDURE', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}","{'GNOCCHI', 'PASTA'}",1.0
3134,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'VERDURE', 'GNOCCHI'}",1.0
10672,"{'VERDURE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'PIZZA'}","{'CARNE', 'GNOCCHI'}",1.0
7713,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'RISO', 'PIZZA'}",1.0
7711,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}","{'CARNE', 'PIZZA', 'GNOCCHI'}",1.0
10632,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}","{'CARNE', 'PIZZA', 'VERDURE'}",1.0
7712,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO', 'PIZZA'}","{'CARNE', 'TORTELLINI', 'GNOCCHI'}",1.0
3205,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'VERDURE', 'GNOCCHI', 'PASTA'}",1.0
3204,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'CARNE', 'VERDURE', 'GNOCCHI'}",1.0
3203,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'VERDURE', 'PASTA'}",1.0
3202,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}","{'CARNE', 'GNOCCHI', 'PASTA'}",1.0
10635,"{'TORTELLINI', 'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'PIZZA', 'PASTA'}",1.0
10637,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'VERDURE', 'PIZZA', 'PASTA'}",1.0
10639,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}","{'CARNE', 'VERDURE', 'PASTA'}",1.0
7739,"{'GNOCCHI', 'CARNE', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'PIZZA'}",1.0
3196,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'VERDURE', 'GNOCCHI', 'PASTA'}",1.0
3195,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PASTA'}",{'VERDURE'},1.0
3194,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'PASTA'}",{'GNOCCHI'},1.0
7715,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'LEGUMI', 'PIZZA'}",1.0
7716,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}","{'CARNE', 'LEGUMI', 'RISO'}",1.0
3191,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'GNOCCHI'}",{'PASTA'},1.0
3190,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'VERDURE', 'GNOCCHI'}",1.0
7717,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'LEGUMI', 'PIZZA'}",1.0
7718,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'LEGUMI'}",1.0
7710,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'CARNE', 'GNOCCHI', 'RISO'}",1.0
7709,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}","{'TORTELLINI', 'PIZZA', 'GNOCCHI'}",1.0
7708,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'GNOCCHI', 'RISO'}",1.0
7707,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'PIZZA', 'GNOCCHI', 'RISO'}",1.0
8353,"{'GNOCCHI', 'RISO', 'LEGUMI', 'PASTA', 'PIZZA'}","{'CARNE', 'TORTELLINI', 'VERDURE'}",1.0
8352,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA'}","{'CARNE', 'PIZZA', 'VERDURE'}",1.0
8351,"{'GNOCCHI', 'TORTELLINI', 'LEGUMI', 'PASTA', 'PIZZA'}","{'CARNE', 'VERDURE', 'RISO'}",1.0
8350,"{'GNOCCHI', 'CARNE', 'RISO', 'LEGUMI', 'PASTA'}","{'TORTELLINI', 'PIZZA', 'VERDURE'}",1.0
10605,"{'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'PIZZA'}",{'CARNE'},1.0
10606,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",{'PASTA'},1.0
7703,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'TORTELLINI', 'PIZZA', 'RISO'}",1.0
3224,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'VERDURE', 'GNOCCHI'}",1.0
3223,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'VERDURE', 'PASTA'}",1.0
3222,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PASTA'}","{'CARNE', 'VERDURE'}",1.0
3221,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}","{'GNOCCHI', 'PASTA'}",1.0
3220,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'PASTA'}","{'CARNE', 'GNOCCHI'}",1.0
3219,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'GNOCCHI'}","{'CARNE', 'PASTA'}",1.0
10608,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'PASTA', 'PIZZA'}",{'CROSTACEI_E_MOLLUSCHI'},1.0
7704,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'PIZZA', 'RISO'}",1.0
10614,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'VERDURE', 'PIZZA', 'PASTA'}",1.0
7705,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PIZZA'}","{'CARNE', 'TORTELLINI', 'RISO'}",1.0
7706,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'PIZZA'}",1.0
10619,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}","{'CARNE', 'PIZZA', 'GNOCCHI', 'PASTA'}",1.0
3187,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'VERDURE', 'PASTA'}",1.0
10641,"{'TORTELLINI', 'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}","{'CARNE', 'PIZZA', 'GNOCCHI'}",1.0
10645,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}","{'PIZZA', 'GNOCCHI', 'PASTA'}",1.0
3160,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'GNOCCHI', 'PASTA'}",1.0
7731,"{'TORTELLINI', 'LEGUMI', 'RISO', 'PIZZA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
7732,"{'CARNE', 'TORTELLINI', 'PIZZA', 'GNOCCHI'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}",1.0
3154,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'GNOCCHI'},1.0
3153,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}",{'PASTA'},1.0
10665,"{'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'PIZZA'}","{'CARNE', 'VERDURE'}",1.0
10666,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI'}","{'PIZZA', 'PASTA'}",1.0
3149,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'PASTA'}",1.0
3148,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}",{'VERDURE'},1.0
3147,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}",{'GNOCCHI'},1.0
3146,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'GNOCCHI'}",{'CARNE'},1.0
7736,"{'CARNE', 'TORTELLINI', 'PIZZA', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}",1.0
7737,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'PIZZA', 'RISO'}",1.0
3143,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'VERDURE', 'GNOCCHI'}",1.0
3142,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'VERDURE'}",1.0
7738,"{'GNOCCHI', 'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'RISO'}",1.0
10668,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}","{'CARNE', 'PASTA'}",1.0
3139,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}","{'CARNE', 'GNOCCHI'}",1.0
10669,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}","{'VERDURE', 'PASTA'}",1.0
10670,"{'VERDURE', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}","{'PIZZA', 'GNOCCHI'}",1.0
10663,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}","{'PIZZA', 'VERDURE'}",1.0
7730,"{'CARNE', 'LEGUMI', 'RISO', 'PIZZA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
3184,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}","{'GNOCCHI', 'PASTA'}",1.0
10661,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}","{'CARNE', 'PIZZA'}",1.0
10647,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'VERDURE'}","{'CARNE', 'GNOCCHI', 'PASTA'}",1.0
7719,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'LEGUMI', 'GNOCCHI', 'PIZZA'}",1.0
7720,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'RISO'}","{'TORTELLINI', 'LEGUMI', 'GNOCCHI'}",1.0
8349,"{'GNOCCHI', 'CARNE', 'LEGUMI', 'PASTA', 'PIZZA'}","{'TORTELLINI', 'VERDURE', 'RISO'}",1.0
3179,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'VERDURE', 'GNOCCHI', 'PASTA'}",1.0
7723,"{'CARNE', 'LEGUMI', 'GNOCCHI', 'PIZZA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}",1.0
10656,"{'TORTELLINI', 'VERDURE', 'PIZZA', 'GNOCCHI'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",1.0
3175,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'GNOCCHI'},1.0
3174,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PASTA'}",{'CARNE'},1.0
7724,"{'CARNE', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",1.0
7725,"{'TORTELLINI', 'LEGUMI', 'GNOCCHI', 'PIZZA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}",1.0
3171,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}",{'PASTA'},1.0
3170,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'CARNE', 'GNOCCHI'}",1.0
10657,"{'CARNE', 'TORTELLINI', 'PIZZA', 'GNOCCHI'}","{'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",1.0
3168,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'PASTA'}",1.0
7726,"{'TORTELLINI', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",1.0
7727,"{'LEGUMI', 'GNOCCHI', 'RISO', 'PIZZA'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI'}",1.0
3165,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'PASTA'}",1.0
7729,"{'CARNE', 'TORTELLINI', 'LEGUMI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}",1.0
7760,"{'GNOCCHI', 'CARNE', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}",{'TORTELLINI'},1.0
3041,"{'PESCE', 'VERDURE', 'GNOCCHI'}",{'RISO'},1.0
10768,"{'CARNE', 'TORTELLINI', 'PASTA', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
10886,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'VERDURE', 'RISO', 'PASTA'}",1.0
10877,"{'VERDURE', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",{'GNOCCHI'},1.0
2917,"{'CARNE', 'TORTELLINI', 'LEGUMI'}",{'PASTA'},1.0
2915,"{'TORTELLINI', 'LEGUMI'}","{'CARNE', 'PASTA'}",1.0
2914,"{'CARNE', 'LEGUMI'}","{'TORTELLINI', 'PASTA'}",1.0
10878,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'RISO', 'PASTA'}",{'CROSTACEI_E_MOLLUSCHI'},1.0
2911,"{'CARNE', 'LEGUMI'}",{'PASTA'},1.0
8334,"{'TORTELLINI', 'VERDURE', 'PASTA', 'RISO'}","{'CARNE', 'LEGUMI', 'GNOCCHI', 'PIZZA'}",1.0
2909,"{'TORTELLINI', 'LEGUMI'}",{'CARNE'},1.0
2908,"{'CARNE', 'LEGUMI'}",{'TORTELLINI'},1.0
2906,"{'TORTELLINI', 'LEGUMI', 'PASTA', 'PIZZA'}",{'CARNE'},1.0
10860,"{'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'PASTA'}",1.0
2905,"{'CARNE', 'LEGUMI', 'PASTA', 'PIZZA'}",{'TORTELLINI'},1.0
